裝設金融機構代號,裝設金融機構名稱,裝設地點,裝設縣市,裝設地址
812,台新國際商業銀行,"全家-新營百亨",台南市,"台南市新營區民權路90號"
812,台新國際商業銀行,"全家-新營和平",台南市,"台南市新營區和平路46號"
812,台新國際商業銀行,"全家-新營東興",台南市,"台南市新營區東興路188號"
812,台新國際商業銀行,"全家-新營南紙",台南市,"台南市新營區建業路317號"
812,台新國際商業銀行,"全家-新營南新",台南市,"台南市新營區民治路177號"
812,台新國際商業銀行,"全家-新營帝寶",台南市,"台南市新營區復興路867號"
812,台新國際商業銀行,"全家-新營國道北",台南市,"台南市後壁區新厝72號"
812,台新國際商業銀行,"全家-新營國道南",台南市,"台南市後壁區新厝69號"
812,台新國際商業銀行,"全家-新營新興",台南市,"台南市新營區中正路39-9號"
812,台新國際商業銀行,"全家-新營裕民",台南市,"台南市新營區裕民路1號"
812,台新國際商業銀行,"全家-學甲狀元",台南市,"台南市學甲區中山路183-6號"
812,台新國際商業銀行,"全家-歸仁大順",台南市,"台南市歸仁區大順街170號"
812,台新國際商業銀行,"全家-歸仁文仁",台南市,"台南市歸仁區民族北街85號"
812,台新國際商業銀行,"全家-歸仁新文化",台南市,"台南市歸仁區民權北路147號"
812,台新國際商業銀行,"全家-關廟南雄",台南市,"台南市關廟區中央路246號"
812,台新國際商業銀行,"全家-關廟英雄",台南市,"台南市關廟區南雄路一段1133號"
812,台新國際商業銀行,"全家-鹽水武廟",台南市,"台南市鹽水區金和路2號"
812,台新國際商業銀行,"全家-鹽水清泉",台南市,"台南市鹽水區朝琴路65號"
812,台新國際商業銀行,"全家-鹽水朝琴",台南市,"台南市鹽水區朝琴路140-2號"
812,台新國際商業銀行,"行內-台南分行",台南市,"台南市中西區西門路二段389號"
812,台新國際商業銀行,"行內-永康分行",台南市,"台南市永康區中華路986號"
812,台新國際商業銀行,"行內-永福分行",台南市,"台南市中西區永福路二段150號"
812,台新國際商業銀行,"行內-佳里分行",台南市,"台南市佳里區延平路290號"
812,台新國際商業銀行,"行內-府城分行",台南市,"台南市中西區中山路88號"
812,台新國際商業銀行,"行內-金華分行",台南市,"台南市南區金華路二段195號"
812,台新國際商業銀行,"行內-後甲分行",台南市,"台南市東區裕農路520號"
812,台新國際商業銀行,"行內-海佃分行",台南市,"台南市安南區海佃路一段130號"
812,台新國際商業銀行,"行內-崇德分行",台南市,"台南市東區崇德路260號"
812,台新國際商業銀行,"行外-三越台南B2",台南市,"台南市中西區中山路162號B2"
812,台新國際商業銀行,"行外-三越台南西門B2",台南市,"台南市中西區西門路一段658號B2"
812,台新國際商業銀行,"行外-三越台南西門二館B2",台南市,"台南市中西區西門路一段658之1號B2"
812,台新國際商業銀行,"行外-台南女中(非24H)",台南市,"台南市中西區大埔街97號"
812,台新國際商業銀行,"行外-台南冰點空調(非24H)",台南市,"台南市山上區新庄59號(不對外)"
812,台新國際商業銀行,"行外-宏遠証券新化(非24H)",台南市,"台南市新化區中山路243號2樓"
812,台新國際商業銀行,"行外-亞洲航空",台南市,"台南市南區機場路907號"
812,台新國際商業銀行,"行外-和鑫光電二廠",台南市,"台南市善化區北園一路7號(不對外)"
812,台新國際商業銀行,"行外-奇美醫院柳營",台南市,"台南市柳營區太康201號"
812,台新國際商業銀行,"行外-凱基台南(非24H)",台南市,"台南市東區林森路一段395號3樓"
812,台新國際商業銀行,"行外-凱基永康(非24H)",台南市,"台南市永康區中山南路1042號"
812,台新國際商業銀行,"行外-凱基永華(非24H)",台南市,"台南市中西區永華路32號3樓"
812,台新國際商業銀行,"行外-華新麗華鹽水廠",台南市,"台南市鹽水區溪州寮3-10號"
812,台新國際商業銀行,"全家-大發中庄",高雄市,"高雄市大寮區八德路32號"
812,台新國際商業銀行,"全家-大發仁愛",高雄市,"高雄市大寮區仁愛路22號"
812,台新國際商業銀行,"全家-大發正氣",高雄市,"高雄市大寮區鳳林三路403-1號"
812,台新國際商業銀行,"全家-大發開封",高雄市,"高雄市大寮區大寮路630號"
812,台新國際商業銀行,"全家-大發萬翁",高雄市,"高雄市大寮區永芳路19之3號"
812,台新國際商業銀行,"全家-大樹水興",高雄市,"高雄市大樹區中山路174號"
812,台新國際商業銀行,"全家-大樹義大一(非24H)",高雄市,"高雄市大樹區學城路一段1號"
812,台新國際商業銀行,"全家-大樹義邦(非24H)",高雄市,"高雄市大樹區學城路一段12號(不對外)"
812,台新國際商業銀行,"全家-大樹義城(非24H)",高雄市,"高雄市大樹區學城路一段12號"
812,台新國際商業銀行,"全家-仁武八德",高雄市,"高雄市仁武區八德一路422號"
812,台新國際商業銀行,"全家-仁武大灣",高雄市,"高雄市仁武區仁雄路92之3號"
812,台新國際商業銀行,"全家-仁武仁龍",高雄市,"高雄市仁武區仁林路190號"
812,台新國際商業銀行,"全家-仁武鳳仁",高雄市,"高雄市仁武區鳳仁路45號"
812,台新國際商業銀行,"全家-仁武澄合",高雄市,"高雄市仁武區仁雄路45號"
812,台新國際商業銀行,"全家-日月光三",高雄市,"高雄市楠梓區加工出口區開發路47號"
812,台新國際商業銀行,"全家-日月光五",高雄市,"高雄市楠梓區加工區經六路66號"
812,台新國際商業銀行,"全家-永安保安",高雄市,"高雄市永安區保安路130號之2"
812,台新國際商業銀行,"全家-岡山平和",高雄市,"高雄市岡山區岡山路277-1號"
812,台新國際商業銀行,"全家-岡山竹東",高雄市,"高雄市岡山區竹圍東街167號"
812,台新國際商業銀行,"全家-岡山竹圍",高雄市,"高雄市岡山區中山北路158號"
812,台新國際商業銀行,"全家-岡山岡燕",高雄市,"高雄市岡山區岡燕路289號"
812,台新國際商業銀行,"全家-岡山忠誠",高雄市,"高雄市岡山區成功路97號"
812,台新國際商業銀行,"全家-岡山柳橋",高雄市,"高雄市岡山區柳橋西路一段27號"
812,台新國際商業銀行,"全家-岡山飛行",高雄市,"高雄市岡山區久和路1號"
812,台新國際商業銀行,"全家-岡山嘉興",高雄市,"高雄市岡山區嘉興路374之10號"
812,台新國際商業銀行,"全家-岡山壽峰",高雄市,"高雄市岡山區前峰路130-4號"
812,台新國際商業銀行,"全家-林園文林",高雄市,"高雄市林園區東林西路137號"
812,台新國際商業銀行,"全家-林園鳳林",高雄市,"高雄市林園區鳳林路一段92號"
812,台新國際商業銀行,"全家-林園鑫園",高雄市,"高雄市林園區林園北路439號"
812,台新國際商業銀行,"全家-阿蓮忠孝",高雄市,"高雄市阿蓮區忠孝路232號"
812,台新國際商業銀行,"全家-美濃中興",高雄市,"高雄市美濃區中興路一段819號"
812,台新國際商業銀行,"全家-美濃泰安",高雄市,"高雄市美濃區中正路一段53號"
812,台新國際商業銀行,"全家-高雄九華",高雄市,"高雄市三民區中華二路142號"
812,台新國際商業銀行,"全家-高雄二聖",高雄市,"高雄市前鎮區二聖一路67號"
812,台新國際商業銀行,"全家-高雄力行",高雄市,"高雄市三民區力行路154號"
812,台新國際商業銀行,"全家-高雄三鳳",高雄市,"高雄市前金區中華三路251號"
812,台新國際商業銀行,"全家-高雄大林蒲",高雄市,"高雄市小港區鳳林路99號"
812,台新國際商業銀行,"全家-高雄大魯閣(非24H)",高雄市,"高雄市前鎮區中山四路100號(2F-13)"
812,台新國際商業銀行,"全家-高雄大興",高雄市,"高雄市三民區大裕路38號"
812,台新國際商業銀行,"全家-高雄中安",高雄市,"高雄市小港區廈莊一街168號"
812,台新國際商業銀行,"全家-高雄心誠",高雄市,"高雄市苓雅區武廟路48號"
812,台新國際商業銀行,"全家-高雄文信",高雄市,"高雄市鼓山區文信路193號"
812,台新國際商業銀行,"全家-高雄文萊",高雄市,"高雄市左營區文萊路325號"
812,台新國際商業銀行,"全家-高雄右昌",高雄市,"高雄市楠梓區右昌街221號"
812,台新國際商業銀行,"全家-高雄左大",高雄市,"高雄市左營區左營大路248號"
812,台新國際商業銀行,"全家-高雄市府",高雄市,"高雄市苓雅區苓雅一路195號"
812,台新國際商業銀行,"全家-高雄民益",高雄市,"高雄市小港區二苓路246號"
812,台新國際商業銀行,"全家-高雄民族",高雄市,"高雄市新興區民族二路100號"
812,台新國際商業銀行,"全家-高雄立信",高雄市,"高雄市左營區立信路209號"
812,台新國際商業銀行,"全家-高雄光興",高雄市,"高雄市左營區光興街60號"
812,台新國際商業銀行,"全家-高雄安和",高雄市,"高雄市三民區北平一街153號"
812,台新國際商業銀行,"全家-高雄安康",高雄市,"高雄市三民區九如一路889-4號"
812,台新國際商業銀行,"全家-高雄旭日",高雄市,"高雄市小港區中安路926號"
812,台新國際商業銀行,"全家-高雄西華",高雄市,"高雄市前鎮區光華二路76號"
812,台新國際商業銀行,"全家-高雄西灣",高雄市,"高雄市鼓山區蓮海路70號(國立中山大學)"
812,台新國際商業銀行,"全家-高雄佑德",高雄市,"高雄市左營區榮佑路67號"
812,台新國際商業銀行,"全家-高雄亞太",高雄市,"高雄市苓雅區三多四路65號"
812,台新國際商業銀行,"全家-高雄孟子",高雄市,"高雄市左營區孟子路515號"
812,台新國際商業銀行,"全家-高雄孟立",高雄市,"高雄市左營區孟子路109號"
812,台新國際商業銀行,"全家-高雄尚義",高雄市,"高雄市新興區中正二路220號"
812,台新國際商業銀行,"全家-高雄延慶",高雄市,"高雄市三民區延慶街113號"
812,台新國際商業銀行,"全家-高雄忠孝",高雄市,"高雄市苓雅區三多三路168號"
812,台新國際商業銀行,"全家-高雄明倫",高雄市,"高雄市鼓山區明倫路148號"
812,台新國際商業銀行,"全家-高雄明哲",高雄市,"高雄市三民區明賢路38號"
812,台新國際商業銀行,"全家-高雄東強",高雄市,"高雄市苓雅區自強三路22號"
812,台新國際商業銀行,"全家-高雄東賢",高雄市,"高雄市楠梓區德賢路382號"
812,台新國際商業銀行,"全家-高雄果豐",高雄市,"高雄市左營區果峰街12巷42號"
812,台新國際商業銀行,"全家-高雄武仁",高雄市,"高雄市苓雅區武仁街95號"
812,台新國際商業銀行,"全家-高雄沿海",高雄市,"高雄市小港區沿海一路397之5號"
812,台新國際商業銀行,"全家-高雄金鋼",高雄市,"高雄市小港區鋼平街150號"
812,台新國際商業銀行,"全家-高雄長明",高雄市,"高雄市三民區建國二路66號"
812,台新國際商業銀行,"全家-高雄南屏",高雄市,"高雄市鼓山區南屏路536號"
812,台新國際商業銀行,"全家-高雄哈瑪星",高雄市,"高雄市鼓山區臨海二路52號"
812,台新國際商業銀行,"全家-高雄建工",高雄市,"高雄市三民區建元路11號"
812,台新國際商業銀行,"全家-高雄建武",高雄市,"高雄市三民區建興路79號"
812,台新國際商業銀行,"全家-高雄建德",高雄市,"高雄市三民區建興路151號"
812,台新國際商業銀行,"全家-高雄後勁",高雄市,"高雄市楠梓區後昌路131號"
812,台新國際商業銀行,"全家-高雄星光",高雄市,"高雄市苓雅區新光路26號"
812,台新國際商業銀行,"全家-高雄皇家",高雄市,"高雄市前鎮區民權二路76號"
812,台新國際商業銀行,"全家-高雄美明",高雄市,"高雄市鼓山區美明路102號"
812,台新國際商業銀行,"全家-高雄美美(醫)",高雄市,"高雄市鼓山區中華一路976號"
812,台新國際商業銀行,"全家-高雄美新",高雄市,"高雄市鼓山區美術南三路201號"
812,台新國際商業銀行,"全家-高雄美藝",高雄市,"高雄市鼓山區美術館路87號"
812,台新國際商業銀行,"全家-高雄重慶",高雄市,"高雄市三民區重慶街269號"
812,台新國際商業銀行,"全家-高雄桂陽",高雄市,"高雄市小港區桂陽路210號"
812,台新國際商業銀行,"全家-高雄草衙",高雄市,"高雄市前鎮區草衙二路403號"
812,台新國際商業銀行,"全家-高雄高中",高雄市,"高雄市前鎮區鎮中路145號"
812,台新國際商業銀行,"全家-高雄國泰",高雄市,"高雄市鼓山區九如四路687號"
812,台新國際商業銀行,"全家-高雄崇明",高雄市,"高雄市小港區崇明街160號"
812,台新國際商業銀行,"全家-高雄常德",高雄市,"高雄市楠梓區常德路320號"
812,台新國際商業銀行,"全家-高雄康莊",高雄市,"高雄市小港區康莊路183號"
812,台新國際商業銀行,"全家-高雄得陽",高雄市,"高雄市三民區大昌二路309-1號"
812,台新國際商業銀行,"全家-高雄清豐",高雄市,"高雄市楠梓區土庫路61號"
812,台新國際商業銀行,"全家-高雄盛豐",高雄市,"高雄市前鎮區一心二路154號"
812,台新國際商業銀行,"全家-高雄凱歌",高雄市,"高雄市三民區凱歌路87號"
812,台新國際商業銀行,"全家-高雄富國",高雄市,"高雄市左營區富國路48號"
812,台新國際商業銀行,"全家-高雄富華",高雄市,"高雄市左營區明華一路199號"
812,台新國際商業銀行,"全家-高雄惠豐",高雄市,"高雄市楠梓區惠豐街166號"
812,台新國際商業銀行,"全家-高雄曾德",高雄市,"高雄市左營區曾子路501號"
812,台新國際商業銀行,"全家-高雄華山",高雄市,"高雄市左營區華夏路1761號"
812,台新國際商業銀行,"全家-高雄華江",高雄市,"高雄市前鎮區長江街70號"
